"hour","temperature","depth"
"2019-08-03 15:00:00.000","1637","670"
"2019-08-03 15:00:00.000","1643","669"
"2019-08-03 15:00:00.000","1643","667"
"2019-08-03 15:00:00.000","1650","669"
"2019-08-03 15:00:00.000","1650","667"
"2019-08-03 15:00:00.000","1668","668"
"2019-08-03 15:00:00.000","1675","668"
"2019-08-03 15:00:00.000","1668","670"
"2019-08-03 15:00:00.000","1681","669"
"2019-08-03 15:00:00.000","1681","668"
"2019-08-03 15:00:00.000","1687","669"
"2019-08-03 15:00:00.000","1693","669"
"2019-08-03 15:00:00.000","1700","670"
"2019-08-03 15:00:00.000","1706","669"
"2019-08-03 15:00:00.000","1706","671"
"2019-08-03 15:00:00.000","1712","670"
"2019-08-03 15:00:00.000","1712","671"
"2019-08-03 15:00:00.000","1712","669"
"2019-08-03 15:00:00.000","1718","669"
"2019-08-03 14:00:00.000","1768","671"
"2019-08-03 14:00:00.000","1756","670"
"2019-08-03 14:00:00.000","1756","669"
"2019-08-03 14:00:00.000","1762","671"
"2019-08-03 14:00:00.000","1806","671"
"2019-08-03 14:00:00.000","1818","671"
"2019-08-03 14:00:00.000","1825","671"
"2019-08-03 14:00:00.000","1893","667"
"2019-08-03 14:00:00.000","1893","669"
"2019-08-03 14:00:00.000","1887","670"
"2019-08-03 14:00:00.000","1881","670"
"2019-08-03 14:00:00.000","1875","669"
"2019-08-03 14:00:00.000","1868","669"
"2019-08-03 14:00:00.000","1862","667"
"2019-08-03 14:00:00.000","1850","669"
"2019-08-03 14:00:00.000","1843","667"
"2019-08-03 14:00:00.000","1843","671"
"2019-08-03 14:00:00.000","1837","670"
"2019-08-03 14:00:00.000","1837","669"
"2019-08-03 14:00:00.000","1831","671"
"2019-08-03 14:00:00.000","1831","670"
"2019-08-03 14:00:00.000","1831","669"
"2019-08-03 14:00:00.000","1825","668"
"2019-08-03 14:00:00.000","1825","667"
"2019-08-03 14:00:00.000","1818","667"
"2019-08-03 14:00:00.000","1818","670"
"2019-08-03 14:00:00.000","1818","669"
"2019-08-03 14:00:00.000","1812","671"
"2019-08-03 14:00:00.000","1812","670"
"2019-08-03 14:00:00.000","1806","670"
"2019-08-03 14:00:00.000","1800","667"
"2019-08-03 14:00:00.000","1800","671"
"2019-08-03 14:00:00.000","1793","670"
"2019-08-03 14:00:00.000","1787","668"
"2019-08-03 14:00:00.000","1775","668"
"2019-08-03 14:00:00.000","1775","667"
"2019-08-03 14:00:00.000","1768","668"
"2019-08-03 14:00:00.000","1762","668"
"2019-08-03 14:00:00.000","1762","670"
"2019-08-03 14:00:00.000","1862","669"
"2019-08-03 14:00:00.000","1856","669"
"2019-08-03 14:00:00.000","1856","670"
"2019-08-03 14:00:00.000","1850","667"
"2019-08-03 14:00:00.000","1850","668"
"2019-08-03 14:00:00.000","1850","670"
"2019-08-03 14:00:00.000","1843","668"
"2019-08-03 14:00:00.000","1843","669"
"2019-08-03 14:00:00.000","1843","670"
"2019-08-03 14:00:00.000","1837","671"
"2019-08-03 14:00:00.000","1837","667"
"2019-08-03 14:00:00.000","1837","668"
"2019-08-03 14:00:00.000","1831","668"
"2019-08-03 14:00:00.000","1825","670"
"2019-08-03 14:00:00.000","1825","669"
"2019-08-03 14:00:00.000","1812","667"
"2019-08-03 14:00:00.000","1812","668"
"2019-08-03 14:00:00.000","1812","669"
"2019-08-03 14:00:00.000","1806","668"
"2019-08-03 14:00:00.000","1806","669"
"2019-08-03 14:00:00.000","1800","668"
"2019-08-03 14:00:00.000","1800","670"
"2019-08-03 14:00:00.000","1800","669"
"2019-08-03 14:00:00.000","1793","668"
"2019-08-03 14:00:00.000","1793","669"
"2019-08-03 14:00:00.000","1787","667"
"2019-08-03 14:00:00.000","1787","669"
"2019-08-03 14:00:00.000","1787","670"
"2019-08-03 14:00:00.000","1781","668"
"2019-08-03 14:00:00.000","1781","671"
"2019-08-03 14:00:00.000","1781","670"
"2019-08-03 14:00:00.000","1781","669"
"2019-08-03 14:00:00.000","1775","670"
"2019-08-03 14:00:00.000","1775","669"
"2019-08-03 14:00:00.000","1768","670"
"2019-08-03 14:00:00.000","1768","669"
"2019-08-03 14:00:00.000","1762","669"
"2019-08-03 14:00:00.000","1862","668"
"2019-08-03 14:00:00.000","1787","671"
"2019-08-03 14:00:00.000","1775","671"
"2019-08-03 14:00:00.000","1756","671"
"2019-08-03 14:00:00.000","1756","668"
"2019-08-03 14:00:00.000","1818","668"
"2019-08-03 14:00:00.000","1875","668"
"2019-08-03 14:00:00.000","1893","668"
"2019-08-03 14:00:00.000","1893","672"
"2019-08-03 14:00:00.000","1893","670"
"2019-08-03 14:00:00.000","1887","668"
"2019-08-03 14:00:00.000","1887","669"
"2019-08-03 14:00:00.000","1881","667"
"2019-08-03 14:00:00.000","1881","668"
"2019-08-03 14:00:00.000","1881","669"
"2019-08-03 14:00:00.000","1875","667"
"2019-08-03 14:00:00.000","1875","670"
"2019-08-03 14:00:00.000","1868","667"
"2019-08-03 14:00:00.000","1868","668"
"2019-08-03 14:00:00.000","1868","670"
"2019-08-03 14:00:00.000","1862","670"
"2019-08-03 13:00:00.000","1937","669"
"2019-08-03 13:00:00.000","1943","668"
"2019-08-03 13:00:00.000","1950","667"
"2019-08-03 13:00:00.000","1950","666"
"2019-08-03 13:00:00.000","1943","623"
"2019-08-03 13:00:00.000","1943","667"
"2019-08-03 13:00:00.000","1943","673"
"2019-08-03 13:00:00.000","1943","670"
"2019-08-03 13:00:00.000","1931","669"
"2019-08-03 13:00:00.000","1931","671"
"2019-08-03 13:00:00.000","1931","670"
"2019-08-03 13:00:00.000","1912","670"
"2019-08-03 13:00:00.000","1906","671"
"2019-08-03 13:00:00.000","1906","669"
"2019-08-03 13:00:00.000","1900","671"
"2019-08-03 13:00:00.000","1900","670"
"2019-08-03 13:00:00.000","1893","669"
"2019-08-03 13:00:00.000","1887","671"
"2019-08-03 13:00:00.000","1881","671"
"2019-08-03 13:00:00.000","1875","669"
"2019-08-03 13:00:00.000","1868","669"
"2019-08-03 13:00:00.000","1862","670"
"2019-08-03 13:00:00.000","1856","671"
"2019-08-03 13:00:00.000","1856","670"
"2019-08-03 13:00:00.000","1843","669"
"2019-08-03 13:00:00.000","1843","670"
"2019-08-03 13:00:00.000","1837","671"
"2019-08-03 13:00:00.000","1825","669"
"2019-08-03 13:00:00.000","1825","670"
"2019-08-03 13:00:00.000","1818","669"
"2019-08-03 13:00:00.000","1818","670"
"2019-08-03 13:00:00.000","1812","669"
"2019-08-03 13:00:00.000","1812","671"
"2019-08-03 13:00:00.000","1806","671"
"2019-08-03 13:00:00.000","1800","669"
"2019-08-03 13:00:00.000","1787","670"
"2019-08-03 13:00:00.000","1793","670"
"2019-08-03 13:00:00.000","1800","667"
"2019-08-03 13:00:00.000","1812","667"
"2019-08-03 13:00:00.000","1818","668"
"2019-08-03 13:00:00.000","1825","668"
"2019-08-03 13:00:00.000","1825","667"
"2019-08-03 13:00:00.000","1831","668"
"2019-08-03 13:00:00.000","1837","668"
"2019-08-03 13:00:00.000","1837","667"
"2019-08-03 13:00:00.000","1850","668"
"2019-08-03 13:00:00.000","1875","668"
"2019-08-03 13:00:00.000","1881","667"
"2019-08-03 13:00:00.000","1887","667"
"2019-08-03 13:00:00.000","1887","669"
"2019-08-03 13:00:00.000","1906","668"
"2019-08-03 13:00:00.000","1912","667"
"2019-08-03 13:00:00.000","1912","668"
"2019-08-03 13:00:00.000","1918","668"
"2019-08-03 13:00:00.000","1918","669"
"2019-08-03 13:00:00.000","1925","668"
"2019-08-03 13:00:00.000","1931","668"
"2019-08-03 13:00:00.000","1937","667"
"2019-08-03 13:00:00.000","1950","670"
"2019-08-03 13:00:00.000","1950","669"
"2019-08-03 13:00:00.000","1950","668"
"2019-08-03 13:00:00.000","1950","586"
"2019-08-03 13:00:00.000","1943","656"
"2019-08-03 13:00:00.000","1943","672"
"2019-08-03 13:00:00.000","1943","669"
"2019-08-03 13:00:00.000","1943","671"
"2019-08-03 13:00:00.000","1937","672"
"2019-08-03 13:00:00.000","1937","670"
"2019-08-03 13:00:00.000","1937","671"
"2019-08-03 13:00:00.000","1925","669"
"2019-08-03 13:00:00.000","1925","672"
"2019-08-03 13:00:00.000","1925","670"
"2019-08-03 13:00:00.000","1925","671"
"2019-08-03 13:00:00.000","1918","670"
"2019-08-03 13:00:00.000","1918","671"
"2019-08-03 13:00:00.000","1912","671"
"2019-08-03 13:00:00.000","1912","669"
"2019-08-03 13:00:00.000","1906","670"
"2019-08-03 13:00:00.000","1893","671"
"2019-08-03 13:00:00.000","1893","670"
"2019-08-03 13:00:00.000","1887","670"
"2019-08-03 13:00:00.000","1881","669"
"2019-08-03 13:00:00.000","1881","670"
"2019-08-03 13:00:00.000","1875","671"
"2019-08-03 13:00:00.000","1875","670"
"2019-08-03 13:00:00.000","1868","671"
"2019-08-03 13:00:00.000","1868","670"
"2019-08-03 13:00:00.000","1862","669"
"2019-08-03 13:00:00.000","1862","671"
"2019-08-03 13:00:00.000","1856","669"
"2019-08-03 13:00:00.000","1850","671"
"2019-08-03 13:00:00.000","1850","669"
"2019-08-03 13:00:00.000","1850","670"
"2019-08-03 13:00:00.000","1843","668"
"2019-08-03 13:00:00.000","1843","671"
"2019-08-03 13:00:00.000","1837","669"
"2019-08-03 13:00:00.000","1837","670"
"2019-08-03 13:00:00.000","1831","669"
"2019-08-03 13:00:00.000","1831","671"
"2019-08-03 13:00:00.000","1831","670"
"2019-08-03 13:00:00.000","1825","672"
"2019-08-03 13:00:00.000","1825","671"
"2019-08-03 13:00:00.000","1818","671"
"2019-08-03 13:00:00.000","1812","668"
"2019-08-03 13:00:00.000","1812","670"
"2019-08-03 13:00:00.000","1806","669"
"2019-08-03 13:00:00.000","1806","670"
"2019-08-03 13:00:00.000","1800","670"
"2019-08-03 13:00:00.000","1787","669"
"2019-08-03 13:00:00.000","1793","667"
"2019-08-03 13:00:00.000","1793","669"
"2019-08-03 13:00:00.000","1793","668"
"2019-08-03 13:00:00.000","1800","668"
"2019-08-03 13:00:00.000","1806","667"
"2019-08-03 13:00:00.000","1806","668"
"2019-08-03 13:00:00.000","1818","667"
"2019-08-03 13:00:00.000","1831","667"
"2019-08-03 13:00:00.000","1850","667"
"2019-08-03 13:00:00.000","1856","668"
"2019-08-03 13:00:00.000","1862","668"
"2019-08-03 13:00:00.000","1875","667"
"2019-08-03 13:00:00.000","1881","668"
"2019-08-03 13:00:00.000","1887","668"
"2019-08-03 13:00:00.000","1893","668"
"2019-08-03 13:00:00.000","1893","667"
"2019-08-03 13:00:00.000","1900","667"
"2019-08-03 13:00:00.000","1900","668"
"2019-08-03 13:00:00.000","1900","669"
"2019-08-03 13:00:00.000","1906","667"
"2019-08-03 13:00:00.000","1918","667"
"2019-08-03 13:00:00.000","1925","667"
"2019-08-03 12:00:00.000","1768","668"
"2019-08-03 12:00:00.000","1787","668"
"2019-08-03 12:00:00.000","1781","667"
"2019-08-03 12:00:00.000","1775","669"
"2019-08-03 12:00:00.000","1775","670"
"2019-08-03 12:00:00.000","1775","668"
"2019-08-03 12:00:00.000","1743","669"
"2019-08-03 12:00:00.000","1743","667"
"2019-08-03 12:00:00.000","1750","670"
"2019-08-03 12:00:00.000","1693","668"
"2019-08-03 12:00:00.000","1687","668"
"2019-08-03 12:00:00.000","1687","667"
"2019-08-03 12:00:00.000","1681","668"
"2019-08-03 12:00:00.000","1675","667"
"2019-08-03 12:00:00.000","1662","670"
"2019-08-03 12:00:00.000","1650","668"
"2019-08-03 12:00:00.000","1650","669"
"2019-08-03 12:00:00.000","1656","667"
"2019-08-03 12:00:00.000","1656","668"
"2019-08-03 12:00:00.000","1662","667"
"2019-08-03 12:00:00.000","1662","668"
"2019-08-03 12:00:00.000","1668","669"
"2019-08-03 12:00:00.000","1668","672"
"2019-08-03 12:00:00.000","1668","661"
"2019-08-03 12:00:00.000","1675","671"
"2019-08-03 12:00:00.000","1681","671"
"2019-08-03 12:00:00.000","1681","670"
"2019-08-03 12:00:00.000","1681","669"
"2019-08-03 12:00:00.000","1687","669"
"2019-08-03 12:00:00.000","1693","671"
"2019-08-03 12:00:00.000","1693","670"
"2019-08-03 12:00:00.000","1693","669"
"2019-08-03 12:00:00.000","1700","669"
"2019-08-03 12:00:00.000","1700","668"
"2019-08-03 12:00:00.000","1700","670"
"2019-08-03 12:00:00.000","1706","670"
"2019-08-03 12:00:00.000","1718","671"
"2019-08-03 12:00:00.000","1718","670"
"2019-08-03 12:00:00.000","1731","670"
"2019-08-03 12:00:00.000","1737","671"
"2019-08-03 12:00:00.000","1737","667"
"2019-08-03 12:00:00.000","1787","670"
"2019-08-03 12:00:00.000","1787","669"
"2019-08-03 12:00:00.000","1781","670"
"2019-08-03 12:00:00.000","1781","669"
"2019-08-03 12:00:00.000","1781","668"
"2019-08-03 12:00:00.000","1775","667"
"2019-08-03 12:00:00.000","1768","669"
"2019-08-03 12:00:00.000","1762","668"
"2019-08-03 12:00:00.000","1762","670"
"2019-08-03 12:00:00.000","1756","669"
"2019-08-03 12:00:00.000","1756","668"
"2019-08-03 12:00:00.000","1756","667"
"2019-08-03 12:00:00.000","1750","669"
"2019-08-03 12:00:00.000","1750","667"
"2019-08-03 12:00:00.000","1743","668"
"2019-08-03 12:00:00.000","1743","670"
"2019-08-03 12:00:00.000","1743","671"
"2019-08-03 12:00:00.000","1737","669"
"2019-08-03 12:00:00.000","1756","670"
"2019-08-03 12:00:00.000","1762","671"
"2019-08-03 12:00:00.000","1762","669"
"2019-08-03 12:00:00.000","1768","670"
"2019-08-03 12:00:00.000","1768","667"
"2019-08-03 12:00:00.000","1700","667"
"2019-08-03 12:00:00.000","1693","667"
"2019-08-03 12:00:00.000","1681","667"
"2019-08-03 12:00:00.000","1675","668"
"2019-08-03 12:00:00.000","1656","670"
"2019-08-03 12:00:00.000","1650","670"
"2019-08-03 12:00:00.000","1650","667"
"2019-08-03 12:00:00.000","1656","669"
"2019-08-03 12:00:00.000","1662","669"
"2019-08-03 12:00:00.000","1668","668"
"2019-08-03 12:00:00.000","1668","667"
"2019-08-03 12:00:00.000","1668","674"
"2019-08-03 12:00:00.000","1668","673"
"2019-08-03 12:00:00.000","1668","671"
"2019-08-03 12:00:00.000","1668","670"
"2019-08-03 12:00:00.000","1675","669"
"2019-08-03 12:00:00.000","1675","670"
"2019-08-03 12:00:00.000","1687","670"
"2019-08-03 12:00:00.000","1700","671"
"2019-08-03 12:00:00.000","1706","671"
"2019-08-03 12:00:00.000","1706","669"
"2019-08-03 12:00:00.000","1712","669"
"2019-08-03 12:00:00.000","1712","670"
"2019-08-03 12:00:00.000","1718","669"
"2019-08-03 12:00:00.000","1725","670"
"2019-08-03 12:00:00.000","1725","669"
"2019-08-03 12:00:00.000","1731","668"
"2019-08-03 12:00:00.000","1731","669"
"2019-08-03 12:00:00.000","1737","668"
"2019-08-03 12:00:00.000","1737","670"
"2019-08-03 11:00:00.000","2112","667"
"2019-08-03 11:00:00.000","2106","667"
"2019-08-03 11:00:00.000","2100","669"
"2019-08-03 11:00:00.000","2100","668"
"2019-08-03 11:00:00.000","2093","669"
"2019-08-03 11:00:00.000","2093","668"
"2019-08-03 11:00:00.000","2081","667"
"2019-08-03 11:00:00.000","2062","667"
"2019-08-03 11:00:00.000","2056","668"
"2019-08-03 11:00:00.000","2056","667"
"2019-08-03 11:00:00.000","2050","668"
"2019-08-03 11:00:00.000","2050","669"
"2019-08-03 11:00:00.000","2043","668"
"2019-08-03 11:00:00.000","2043","667"
"2019-08-03 11:00:00.000","2037","668"
"2019-08-03 11:00:00.000","2018","666"
"2019-08-03 11:00:00.000","2018","667"
"2019-08-03 11:00:00.000","2012","667"
"2019-08-03 11:00:00.000","2006","667"
"2019-08-03 11:00:00.000","2062","669"
"2019-08-03 11:00:00.000","2000","667"
"2019-08-03 11:00:00.000","1993","667"
"2019-08-03 11:00:00.000","1987","668"
"2019-08-03 11:00:00.000","1987","666"
"2019-08-03 11:00:00.000","1987","667"
"2019-08-03 11:00:00.000","1975","669"
"2019-08-03 11:00:00.000","1975","667"
"2019-08-03 11:00:00.000","1968","667"
"2019-08-03 11:00:00.000","1968","668"
"2019-08-03 11:00:00.000","1962","667"
"2019-08-03 11:00:00.000","1962","668"
"2019-08-03 11:00:00.000","1956","667"
"2019-08-03 11:00:00.000","1950","669"
"2019-08-03 11:00:00.000","1950","667"
"2019-08-03 11:00:00.000","1943","668"
"2019-08-03 11:00:00.000","1943","666"
"2019-08-03 11:00:00.000","1937","666"
"2019-08-03 11:00:00.000","2062","668"
"2019-08-03 11:00:00.000","2068","668"
"2019-08-03 11:00:00.000","2075","669"
"2019-08-03 11:00:00.000","2081","669"
"2019-08-03 11:00:00.000","2087","666"
"2019-08-03 11:00:00.000","2093","666"
"2019-08-03 11:00:00.000","2112","666"
"2019-08-03 11:00:00.000","2112","669"
"2019-08-03 11:00:00.000","2118","669"
"2019-08-03 11:00:00.000","2125","666"
"2019-08-03 11:00:00.000","2143","666"
"2019-08-03 11:00:00.000","2143","668"
"2019-08-03 11:00:00.000","2150","666"
"2019-08-03 11:00:00.000","2162","666"
"2019-08-03 11:00:00.000","2175","668"
"2019-08-03 11:00:00.000","2181","666"
"2019-08-03 11:00:00.000","2218","669"
"2019-08-03 11:00:00.000","2218","668"
"2019-08-03 11:00:00.000","2218","667"
"2019-08-03 11:00:00.000","2212","666"
"2019-08-03 11:00:00.000","2206","666"
"2019-08-03 11:00:00.000","2206","667"
"2019-08-03 11:00:00.000","2200","668"
"2019-08-03 11:00:00.000","2200","667"
"2019-08-03 11:00:00.000","2193","666"
"2019-08-03 11:00:00.000","2193","667"
"2019-08-03 11:00:00.000","2187","669"
"2019-08-03 11:00:00.000","2187","668"
"2019-08-03 11:00:00.000","2187","667"
"2019-08-03 11:00:00.000","2175","667"
"2019-08-03 11:00:00.000","2168","668"
"2019-08-03 11:00:00.000","2168","667"
"2019-08-03 11:00:00.000","2162","668"
"2019-08-03 11:00:00.000","2156","668"
"2019-08-03 11:00:00.000","2156","667"
"2019-08-03 11:00:00.000","2150","668"
"2019-08-03 11:00:00.000","2150","667"
"2019-08-03 11:00:00.000","2137","667"
"2019-08-03 11:00:00.000","2137","668"
"2019-08-03 11:00:00.000","2131","666"
"2019-08-03 11:00:00.000","2125","667"
"2019-08-03 11:00:00.000","2118","667"
"2019-08-03 11:00:00.000","2118","666"
"2019-08-03 11:00:00.000","2106","669"
"2019-08-03 11:00:00.000","2106","668"
"2019-08-03 11:00:00.000","2100","667"
"2019-08-03 11:00:00.000","2093","667"
"2019-08-03 11:00:00.000","2087","667"
"2019-08-03 11:00:00.000","2075","666"
"2019-08-03 11:00:00.000","2075","667"
"2019-08-03 11:00:00.000","2068","667"
"2019-08-03 11:00:00.000","2056","666"
"2019-08-03 11:00:00.000","2050","666"
"2019-08-03 11:00:00.000","2050","667"
"2019-08-03 11:00:00.000","2043","669"
"2019-08-03 11:00:00.000","2037","666"
"2019-08-03 11:00:00.000","2037","667"
"2019-08-03 11:00:00.000","2031","667"
"2019-08-03 11:00:00.000","2031","669"
"2019-08-03 11:00:00.000","2031","668"
"2019-08-03 11:00:00.000","2025","669"
"2019-08-03 11:00:00.000","2025","668"
"2019-08-03 11:00:00.000","2018","669"
"2019-08-03 11:00:00.000","2018","668"
"2019-08-03 11:00:00.000","2012","669"
"2019-08-03 11:00:00.000","2012","668"
"2019-08-03 11:00:00.000","2006","668"
"2019-08-03 11:00:00.000","2006","666"
"2019-08-03 11:00:00.000","2000","668"
"2019-08-03 11:00:00.000","1993","668"
"2019-08-03 11:00:00.000","1981","667"
"2019-08-03 11:00:00.000","1981","669"
"2019-08-03 11:00:00.000","1981","668"
"2019-08-03 11:00:00.000","1975","668"
"2019-08-03 11:00:00.000","1968","669"
"2019-08-03 11:00:00.000","1962","669"
"2019-08-03 11:00:00.000","1956","668"
"2019-08-03 11:00:00.000","1950","668"
"2019-08-03 11:00:00.000","1943","669"
"2019-08-03 11:00:00.000","1943","667"
"2019-08-03 11:00:00.000","1931","669"
"2019-08-03 11:00:00.000","1925","666"
"2019-08-03 11:00:00.000","1912","667"
"2019-08-03 11:00:00.000","1906","666"
"2019-08-03 11:00:00.000","1906","667"
"2019-08-03 11:00:00.000","1906","668"
"2019-08-03 11:00:00.000","1900","668"
"2019-08-03 11:00:00.000","1900","667"
"2019-08-03 11:00:00.000","1893","668"
"2019-08-03 11:00:00.000","1881","669"
"2019-08-03 11:00:00.000","1881","670"
"2019-08-03 11:00:00.000","1881","667"
"2019-08-03 11:00:00.000","1875","668"
"2019-08-03 11:00:00.000","1868","666"
"2019-08-03 11:00:00.000","1868","667"
"2019-08-03 11:00:00.000","1862","669"
"2019-08-03 11:00:00.000","1856","667"
"2019-08-03 11:00:00.000","1856","669"
"2019-08-03 11:00:00.000","1850","668"
"2019-08-03 11:00:00.000","1843","668"
"2019-08-03 11:00:00.000","1837","667"
"2019-08-03 11:00:00.000","1837","668"
"2019-08-03 11:00:00.000","1831","667"
"2019-08-03 11:00:00.000","1831","668"
"2019-08-03 11:00:00.000","1825","668"
"2019-08-03 11:00:00.000","1812","667"
"2019-08-03 11:00:00.000","1812","668"
"2019-08-03 11:00:00.000","1806","668"
"2019-08-03 11:00:00.000","1806","667"
"2019-08-03 11:00:00.000","1806","669"
"2019-08-03 11:00:00.000","1800","668"
"2019-08-03 11:00:00.000","1787","669"
"2019-08-03 11:00:00.000","1787","667"
"2019-08-03 11:00:00.000","1781","667"
"2019-08-03 11:00:00.000","1768","669"
"2019-08-03 11:00:00.000","1762","668"
"2019-08-03 11:00:00.000","1743","668"
"2019-08-03 11:00:00.000","1737","667"
"2019-08-03 11:00:00.000","1737","669"
"2019-08-03 11:00:00.000","1731","667"
"2019-08-03 11:00:00.000","1731","669"
"2019-08-03 11:00:00.000","1725","668"
"2019-08-03 11:00:00.000","1725","669"
"2019-08-03 11:00:00.000","1718","668"
"2019-08-03 11:00:00.000","1718","667"
"2019-08-03 11:00:00.000","1718","669"
"2019-08-03 11:00:00.000","1706","667"
"2019-08-03 11:00:00.000","1706","669"
"2019-08-03 11:00:00.000","1706","670"
"2019-08-03 11:00:00.000","1762","669"
"2019-08-03 11:00:00.000","1762","667"
"2019-08-03 11:00:00.000","1756","668"
"2019-08-03 11:00:00.000","1756","669"
"2019-08-03 11:00:00.000","1756","667"
"2019-08-03 11:00:00.000","1750","668"
"2019-08-03 11:00:00.000","1750","667"
"2019-08-03 11:00:00.000","1750","669"
"2019-08-03 11:00:00.000","1743","669"
"2019-08-03 11:00:00.000","1743","667"
"2019-08-03 11:00:00.000","1737","668"
"2019-08-03 11:00:00.000","1731","670"
"2019-08-03 11:00:00.000","1731","668"
"2019-08-03 11:00:00.000","1725","667"
"2019-08-03 11:00:00.000","1712","668"
"2019-08-03 11:00:00.000","1712","669"
"2019-08-03 11:00:00.000","1706","668"
"2019-08-03 11:00:00.000","1937","669"
"2019-08-03 11:00:00.000","1937","667"
"2019-08-03 11:00:00.000","1937","668"
"2019-08-03 11:00:00.000","1931","668"
"2019-08-03 11:00:00.000","1931","667"
"2019-08-03 11:00:00.000","1925","668"
"2019-08-03 11:00:00.000","1925","667"
"2019-08-03 11:00:00.000","1925","669"
"2019-08-03 11:00:00.000","1918","669"
"2019-08-03 11:00:00.000","1918","668"
"2019-08-03 11:00:00.000","1918","667"
"2019-08-03 11:00:00.000","1912","669"
"2019-08-03 11:00:00.000","1912","668"
"2019-08-03 11:00:00.000","1906","669"
"2019-08-03 11:00:00.000","1893","667"
"2019-08-03 11:00:00.000","1887","667"
"2019-08-03 11:00:00.000","1887","668"
"2019-08-03 11:00:00.000","1887","669"
"2019-08-03 11:00:00.000","1881","668"
"2019-08-03 11:00:00.000","1875","669"
"2019-08-03 11:00:00.000","1868","669"
"2019-08-03 11:00:00.000","1868","668"
"2019-08-03 11:00:00.000","1862","667"
"2019-08-03 11:00:00.000","1768","668"
"2019-08-03 11:00:00.000","1775","669"
"2019-08-03 11:00:00.000","1775","667"
"2019-08-03 11:00:00.000","1775","668"
"2019-08-03 11:00:00.000","1775","666"
"2019-08-03 11:00:00.000","1781","668"
"2019-08-03 11:00:00.000","1787","668"
"2019-08-03 11:00:00.000","1793","669"
"2019-08-03 11:00:00.000","1793","667"
"2019-08-03 11:00:00.000","1800","669"
"2019-08-03 11:00:00.000","1812","669"
"2019-08-03 11:00:00.000","1818","669"
"2019-08-03 11:00:00.000","1818","667"
"2019-08-03 11:00:00.000","1825","667"
"2019-08-03 11:00:00.000","1825","669"
"2019-08-03 11:00:00.000","1831","669"
"2019-08-03 11:00:00.000","1831","666"
"2019-08-03 11:00:00.000","1837","669"
"2019-08-03 11:00:00.000","1843","669"
"2019-08-03 11:00:00.000","1843","667"
"2019-08-03 11:00:00.000","1850","667"
"2019-08-03 11:00:00.000","1856","668"
"2019-08-03 11:00:00.000","1862","668"
"2019-08-03 11:00:00.000","2068","669"
"2019-08-03 11:00:00.000","2075","668"
"2019-08-03 11:00:00.000","2081","668"
"2019-08-03 11:00:00.000","2087","668"
"2019-08-03 11:00:00.000","2100","666"
"2019-08-03 11:00:00.000","2106","666"
"2019-08-03 11:00:00.000","2125","669"
"2019-08-03 11:00:00.000","2125","668"
"2019-08-03 11:00:00.000","2131","669"
"2019-08-03 11:00:00.000","2137","666"
"2019-08-03 11:00:00.000","2156","666"
"2019-08-03 11:00:00.000","2168","666"
"2019-08-03 11:00:00.000","2187","666"
"2019-08-03 11:00:00.000","2193","669"
"2019-08-03 11:00:00.000","2193","668"
"2019-08-03 11:00:00.000","2206","665"
"2019-08-03 11:00:00.000","2212","668"
"2019-08-03 11:00:00.000","2218","666"
"2019-08-03 11:00:00.000","2212","667"
"2019-08-03 11:00:00.000","2206","668"
"2019-08-03 11:00:00.000","2200","665"
"2019-08-03 11:00:00.000","2200","666"
"2019-08-03 11:00:00.000","2181","668"
"2019-08-03 11:00:00.000","2181","667"
"2019-08-03 11:00:00.000","2175","666"
"2019-08-03 11:00:00.000","2162","667"
"2019-08-03 11:00:00.000","2143","667"
"2019-08-03 11:00:00.000","2131","668"
"2019-08-03 11:00:00.000","2131","667"
"2019-08-03 11:00:00.000","2118","668"
"2019-08-03 11:00:00.000","2112","668"
"2019-08-03 10:00:00.000","1806","667"
"2019-08-03 10:00:00.000","1768","670"
"2019-08-03 10:00:00.000","1781","667"
"2019-08-03 10:00:00.000","1787","668"
"2019-08-03 10:00:00.000","1787","671"
"2019-08-03 10:00:00.000","1800","670"
"2019-08-03 10:00:00.000","1800","667"
"2019-08-03 10:00:00.000","1806","669"
"2019-08-03 10:00:00.000","1812","670"
"2019-08-03 10:00:00.000","1825","667"
"2019-08-03 10:00:00.000","1831","668"
"2019-08-03 10:00:00.000","1837","670"
"2019-08-03 10:00:00.000","1837","668"
"2019-08-03 10:00:00.000","1837","669"
"2019-08-03 10:00:00.000","1850","669"
"2019-08-03 10:00:00.000","1850","668"
"2019-08-03 10:00:00.000","1856","668"
"2019-08-03 10:00:00.000","1856","669"
"2019-08-03 10:00:00.000","1862","667"
"2019-08-03 10:00:00.000","1875","667"
"2019-08-03 10:00:00.000","1875","668"
"2019-08-03 10:00:00.000","1881","670"
"2019-08-03 10:00:00.000","1887","670"
"2019-08-03 10:00:00.000","1893","669"
"2019-08-03 10:00:00.000","1900","667"
"2019-08-03 10:00:00.000","1900","666"
"2019-08-03 10:00:00.000","1900","669"
"2019-08-03 10:00:00.000","1906","669"
"2019-08-03 10:00:00.000","1906","668"
"2019-08-03 10:00:00.000","1912","667"
"2019-08-03 10:00:00.000","1912","669"
"2019-08-03 10:00:00.000","1918","669"
"2019-08-03 10:00:00.000","1925","667"
"2019-08-03 10:00:00.000","1931","668"
